respondent,state,district,newzip,sfaid,f2s,aware2012,startserv,starttaste,startuse,startgrdn,startsrvg,startgrdntst,starttrip,startvisit,starttheme,startprom,startmedia,starthost,startceleb,startinteg,startothrspec,localdef2012,localdefothr2012,regdef2012,othrrest2012,awarefuture,planserv,plantaste,planuse,plangrdn,plansrvg,plangrdntst,plantrip,planvisit,plantheme,planprom,planmedia,planhost,planceleb,planinteg,planothrspec,whenstart,awarenoplan,probseasf2sno,probavailf2sno,probrangef2sno,probhighf2sno,probunstablef2sno,probreliabf2sno,probcomplf2sno,probprocf2sno,probsupplierf2sno,probinfof2sno,proborderf2sno,probtimef2sno,probqualf2sno,probdelivf2sno,probresolvf2sno,probpayf2sno,probothrf2sno,awaref2sdk,serv,taste,coach,grdn,srvg,demo,trip,visit,theme,prom,media,host,celeb,integ,othr2011spec,ageprek,agek5,age68,age912,ageothr1,schoolnum,schoolnumwithmulti,gardennum,gardennumwithmulti,localdef2011,locdefothr2011,regiondef2011,othrrest2011,aware2011,usegeoprf,usedbreak,usedlunch,usedsup,usedsnack,usedffvp,usedsumr,directprod,directcoop,directfmkt,directcsa,directmanu,interdist,intercoop,interfsmc,interdod,interusda,interstate,interothr,fruit,veg,milk,dairy,meat,eggs,seafd,vegprot,grain,baked,herb,othr,specothrpurch,catlist,catwantlist,top1,top2,top3,top4,top5,top5list,fruitfreq,vegfreq,milkfreq,dairyfreq,meatfreq,eggsfreq,seafdfreq,vegprotfreq,grainfreq,bakedfreq,herbfreq,othrfreq,specothrfreq,newcost,newcostwithmulti,newshincl,pctsummarypage,pctdetailpage,newshinclwithmulti,newshexcl,newshexclwithmulti,dolinclmilk,dolexclmilk,future,futureothr,probseas2011,probavail2011,probrange2011,probhigh2011,probunstable2011,probreliab2011,probcompl2011,probproc2011,probsupplier2011,probinfo2011,proborder2011,probtime2011,probqual2011,probdeliv2011,probresolv2011,probpay2011,probothr12011,othrinfo,success,success2,mast_fax_late,multidistresp,corrflag,phase2,leaid,CONUM,CDCODE,LATCOD,LONCOD,TYPE,BIEA,students,allschools,totexpfs,salaryfs,benefitsfs,nonlaborexp,salesfs,fedmoney,TOTALEXP,ULOCAL,pctfarm,AM,ASIAN,HISP,BLACK,WHITE,PACIFIC,TR
2623834476.0,CA,FORKS OF SALMON ELEMENTARY,96031.0, ,5.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,2,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,614040.0,6093,601,41.259264,-123.32746,1,0,.,.,13000,8000,1000,4000,0,5000,296000,43,.,0,0,0,0,6,0,2
2600576065.0,CA,FORT BRAGG UNIFIED,95437.0,6556-00,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,1,1,1,1,1,1,0,1,1,1,0,0,1, ,1,1,1,1, ,.,.,.,.,7, ,Northern California, ,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0, ,1,1,1,1,1,1,2,2,2,1,1,2, ,"Fruit, Vegetables, Milk, Dairy products, Meat/Poultry, Eggs, Baked goods, Herbs", ,"Milk, Eggs, Yogurt & Sour Cream",Bread,Apples & Pears,"Vegetables - Mostly Salad Greens, Tomatoes And Others",Chicken Franks,"Milk, Eggs, Yogurt & Sour Cream, Bread, Apples & Pears, Vegetables - Mostly Salad Greens, Tomatoes And Others, Chicken Franks",2,2,1,1,4,3,7,7,7,1,3,7, ,5000,5000,40,40,40 %,40,20,20,2000,1000,1, ,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0, ,"Lack Of Effective Delivery System And Lack Of Local Farmers Cooperative Are Currently Are Biggest Challenge.  We Also Purchase Produce From Our School Farm!  It Is Very Difficult To Keep That Farm Funded, But Is Our Best Source - And Most Local", ,.,lat, ,0.0,.,614070.0,6045,602,39.437758,-123.795216,1,0,516,1,768000,309000,136000,323000,82000,590000,22192000,33,0.20736,32,35,763,18,968,1,87
2628853903.0,CA,FORT SAGE UNIFIED,96113.0,18-75036,4.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0, ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,600011.0,6035,601,40.141907,-120.13399,1,0,.,.,78000,32000,7000,39000,0,62000,2505000,43,.,15,0,36,10,249,0,10
2886190682.0,CA,FORTUNA UNION ELEMENTARY,95540.0, ,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,0,0,0,0,0,0,0,1,1,0,0,0,0, ,0,1,0,0, ,.,.,.,.,2, , , ,2,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0, ,1,1,1,1,1,3,2,3,3,3,3,., ,"Fruit, Vegetables, Milk, Dairy products, Meat/Poultry","Eggs, Beans/Seeds/Nuts, Grain/Flour, Baked goods, Herbs",Oranges,Organic  Ground Beef (Donated By Eel River Organic Beef),All Beef Franks (Donated By Eel River Organic Beef),Apples,Tomatoes,"Oranges, Organic  Ground Beef (Donated By Eel River Organic Beef), All Beef Franks (Donated By Eel River Organic Beef), Apples, Tomatoes",6,6,1,4,6,7,7,7,.,7,7,., ,54000,54000,10,10,10 %,10,10,10,5400,5400,0,As much as I want to buy local I have a very strict budget.  If I can use commodities that is what I must do.,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0, , ,I have purchased beautiful oranges from Lemon Cove Ranch.  The oranges were delicious and the price was right.  Delivery was painless!  :), , , ,0.0,1,614160.0,6023,602,40.596906,-124.158339,1,0,.,.,355000,135000,66000,154000,43000,249000,6444000,33,.,23,9,295,9,295,2,18
2879590929.0,CA,FOUNTAIN VALLEY ELEMENTARY,92708.0,66490,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ,0,0,1,0, ,1,1,1,1,1, , , ,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0, ,1,1,1,3,3,2,2,3,3,1,2,., ,"Fruit, Vegetables, Milk, Baked goods","Dairy products, Meat/Poultry, Beans/Seeds/Nuts, Grain/Flour",Dairy- Fluid Milk,Fruit,Vegetables, , ,"Dairy- Fluid Milk, Fruit, Vegetables",2,2,1,7,6,7,7,7,.,2,7,., ,500000,500000,25,25,25 %,25,25,25,125000,125000,1, ,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,0.0,1,614220.0,6059,648,33.709098,-117.953311,1,0,3339,6,1045000,332000,71000,642000,761000,365000,51082000,13,0.26715,31,2156,997,60,2842,39,192
2611966310.0,CA,FOWLER UNIFIED,93625.0, ,3.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0, ,Within The Next Couple Of Years.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,614250.0,6019,621,36.63479,-119.67362,1,0,1638,3,1095000,393000,163000,539000,220000,931000,19201000,41,0.37424,7,211,1871,22,233,1,7
2623786901.0,CA,FRANKLIN ELEMENTARY,95993.0, ,2.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0, ,2, , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,614340.0,6101,603,39.1309,-121.6892,1,0,.,.,104000,24000,8000,72000,72000,0,3009000,23,.,9,20,124,3,280,0,36
2623867120.0,CA,FREMONT UNIFIED,94538.0,Vendor # 611700 Or Cd # 0161176,5.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,1,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,614400.0,6001,617,37.508453,-121.954675,1,0,12950,14,5428000,2540000,576000,2312000,3156000,2361000,299065000,12,0.15846,176,19588,5061,1483,6071,310,140
2623785823.0,CA,FREMONT UNION HIGH,94587.0,6946,4.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0, ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,614430.0,6085,617,37.351,-122.0358,1,0,8711,4,2483000,1283000,444000,756000,1170000,486000,148172000,13,0.11112,19,6047,1620,145,2478,35,191
2622335648.0,CA,FRESHWATER ELEMENTARY,95503.0, ,4.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dont have the time,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,614520.0,6023,602,40.785515,-124.082243,1,0,.,.,89000,24000,17000,48000,35000,40000,2708000,41,.,13,2,21,0,269,0,21
2616327402.0,CA,FRESNO UNIFIED,93721.0,01228-Sn-10-Psd,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0, ,.,.,.,.,., , , ,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,No response was provided.,No response was provided.,.,.,.,.,.,., ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,.,lat, ,0.0,.,614550.0,6019,616,36.736265,-119.786827,1,0,21086,32,33138000,10559000,6192000,16387000,1192000,31241000,778618000,11,0.63075,463,9268,47039,7326,9382,265,492
2626322339.0,CA,FRUITVALE ELEMENTARY,93308.0, ,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2, , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,614700.0,6029,623,35.383283,-119.083811,1,0,2950,4,970000,205000,44000,721000,458000,466000,28130000,11,0.29627,29,165,1106,112,1776,4,124
2612221501.0,CA,FULLERTON ELEMENTARY,92832.0, ,5.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,1,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,614730.0,6059,639,33.867489,-117.953209,1,0,6845,9,4065000,1538000,593000,1934000,1468000,2824000,112555000,12,0.28882,44,3088,6692,197,2915,23,697
2602133556.0,CA,FULLERTON JOINT UNION HIGH,92833.0,665100,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,0,0,1,1,0,1,0,1,1,1,1,1,1, ,0,1,1,1, ,7,7,1,1,4, , , ,2,2,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0, ,1,1,1,3,3,3,3,3,1,3,3,3, ,"Fruit, Vegetables, Milk, Grain/Flour","Dairy products, Meat/Poultry, Eggs, Seafood, Beans/Seeds/Nuts, Baked goods, Herbs",Oranges,Tangerines,A Variety Of Lettuce,Milk,Bread,"Oranges, Tangerines, A Variety Of Lettuce, Milk, Bread",1,1,1,6,6,6,6,6,1,2,6,6, ,926068,926068,25,25,25 %,25,15,15,231517,138910.2,1, ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, , ,We Have Purchased And Used In The Nslp And Sbp At All District Schools Fresh Citrus And Lettuce This School Year From One Of Our High Schools Agriculture Program Farms. This Partnership Will Continue To Grow And We Look Forward To Educating Our,.,lat, ,0.0,.,614760.0,6059,639,33.888529,-117.943321,1,0,14760,8,2458000,982000,350000,1126000,1163000,1197000,156234000,12,0.22575,39,3123,7811,316,3152,41,301
2602558714.0,CA,GALT JOINT UNION ELEMENTARY,95632.0, ,5.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,2,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,614790.0,6067,609,38.253093,-121.297579,1,0,3850,6,1389000,562000,177000,650000,319000,1245000,35296000,23,0.27532,17,117,2161,69,1411,25,55
2566372390.0,CA,GARDEN GROVE UNIFIED,92840.0, ,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,1,0,0,0,0,0,0,1,1,0,0,0,0, ,0,1,1,1, ,.,.,0,0,3, , , ,1,2,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0, ,1,1,1,2,1,2,2,1,2,1,1,5, ,"Fruit, Vegetables, Milk, Meat/Poultry, Beans/Seeds/Nuts, Baked goods, Herbs", ,Oranges,Milk,Produce,Dried Fruit,Beef,"Oranges, Milk, Produce, Dried Fruit, Beef",1,1,1,3,1,1,6,3,1,1,3,7, ,.,.,.,No response was provided.,No response was provided.,.,.,.,.,.,., ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,.,lat, ,0.0,.,614880.0,6059,647,33.777728,-117.953011,1,0,18260,22,17530000,7243000,2156000,8131000,3069000,16239000,451877000,21,0.48965,81,16211,25637,406,5104,393,167
2901247026.0,CA,GARFIELD ELEMENTARY,95503.0,12-62836,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,0,1,0,1,0,1,1,1,1,0,0,1,0,0, ,1,1,1,0, ,.,.,.,.,1, , , ,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We purchase all of our food from another school district so I am uncertain of where they obtain their food.,4,4,4,4,4,4,4,4,4,4,4,., , , , , , , , , ,4,4,4,4,4,4,4,4,.,4,4,., ,10000,10000,10,10,10 %,10,10,10,1000,1000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,0.0,1,614910.0,6023,602,40.761484,-124.06126,1,0,.,.,12000,3000,0,9000,7000,2000,594000,42,.,0,3,5,0,53,0,0
2890049941.0,CA,GARVEY ELEMENTARY,91770.0, ,3.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0, ,"Still working that out now, we are still in the planing phase.",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,0,0,0,0,0,0,0,0,0,0,0,., , , , , , , , , ,0,0,0,0,0,0,0,0,.,0,0,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , , , , ,0.0,1,614940.0,6037,627,34.061594,-118.099404,1,0,3050,6,2862000,1109000,359000,1394000,317000,2901000,61790000,21,0.79377,10,2928,2236,34,72,2,39
2566179569.0,CA,GATEWAY UNIFIED,96003.0,02781-Sn-45-Psd    Vendor # 752600,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,1,1,0,0,0,1,0,1,0,1,0,0,0, ,1,1,1,1, ,5,5,0,0,7, ,"Northern Sacramento Valley, But A Lot Of Fruit Comes From Around Redding And Chico.", ,1,2,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0, ,1,1,2,2,2,2,2,2,2,2,2,2, ,"Fruit, Vegetables", ,Mandarins,Apples,Kiwi,Strawberries,Oranges,"Mandarins, Apples, Kiwi, Strawberries, Oranges",1,6,7,7,7,7,7,7,7,7,7,7, ,500000,500000,24,24,24 %,24,6,6,120000,30000,1, ,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1, , ,"Happy Valley Fresh; They Are A Produce Broker On Small Scale.  Harder To Get The Vegitables We Need.  Pro Pacific Fresh, Large Co. Does Fairly Well With Local.  Need To Promote It To Us More.",.,lat, ,1.0,.,614950.0,6089,601,40.630641,-122.387863,1,0,2700,8,1228000,413000,145000,670000,245000,1057000,36825000,22,0.71481,281,126,447,63,2935,18,126
2628656186.0,CA,GAZELLE UNION ELEMENTARY,96034.0, ,3.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,3,1,0,0,1,1,1,1,1,1,1,0,0,1,0, ,"Hopefully In 2013/2014, If Possible.",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,614970.0,6093,601,41.520173,-122.524073,1,0,40,1,60000,16000,13000,31000,3000,37000,664000,42,0.925,3,0,0,5,31,0,1
2565963826.0,CA,GERBER UNION ELEMENTARY,96035.0,52-71548,3.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,2,1,1,0,0,0,0,1,1,1,1,0,0,1,0, ,We Are In The Process Of Seeking Out Local Farmers Who Would Qualify. We Would Like To Be Fully Impletmented By The 14/15 School Year.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,615090.0,6103,601,40.06962,-122.180861,1,0,382,1,206000,69000,38000,99000,14000,181000,3770000,41,0.99215,18,0,232,1,129,0,7
2685835851.0,CA,GILROY UNIFIED,95020.0, ,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,1,1,1,0,1,1,1,1,1,1,1,1,1, ,0,1,1,0, ,.,.,.,.,0,"Within 125 Miles Of The Distributor'S Warehouse (In Union City, Ca). All Of These Schools Are Sodexo Schools Who Work With Community Alliance With Family Farmers Out Of The Santa Clara Valley (San Jose Area/Silicon Valley) Regional Office.",Caff Uses A Regional Approach So We Tend To Define Local At 250 Miles., ,1,2,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0, ,1,1,2,2,2,2,2,2,2,2,2,2,O,"Fruit, Vegetables", ,Strawberries,Carrots,Snow And Sugar Snap Peas,Broccoli,Pears,"Strawberries, Carrots, Snow And Sugar Snap Peas, Broccoli, Pears",3,3,7,7,7,7,7,7,7,7,7,7, ,.,1,.,No response was provided.,No response was provided.,5,.,.,.,.,1, ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0, ,"This Survey Was Filled Out By A Regional Manager At Community Alliance With Family Farmers, Sadie Clements, Rd, Sadie@Caff.Org.  Caff Has Regional Mangers In 5 Regions In Ca That Operate Farm To School Programs At Over 25 Districts. For More In", , ,lat,multidistresp,0.0,.,615180.0,6085,620,37.015571,-121.562092,1,0,8592,11,4434000,1380000,574000,2480000,776000,3817000,134192000,23,0.40957,57,533,8002,161,2261,29,247
2587335004.0,CA,GLENDALE UNIFIED,91203.0, ,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,1,0,1,1,0,0,0,0,1,0,0,0,0,0, ,0,1,0,0, ,.,.,.,.,3, , , ,1,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0, ,1,1,1,4,4,4,4,4,4,4,4,4, ,"Fruit, Vegetables, Milk", , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,No response was provided.,No response was provided.,.,.,.,.,.,., ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,.,lat, ,0.0,.,615240.0,6037,628,34.148572,-118.250198,1,0,26187,32,7941000,2841000,1193000,3907000,2635000,5799000,268340000,12,0.45129,47,4935,6060,339,14429,26,392
2624229790.0,CA,GLENDORA UNIFIED,91741.0,016272-Sn-19-Psd,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,0,1,1,1,0,1,1,0,1,1,0,0,0,1, ,0,1,0,0, ,5,5,5,5,2, , , ,1,2,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0, ,1,1,1,1,4,1,4,4,4,1,4,4, ,"Fruit, Vegetables, Milk, Dairy products, Eggs, Baked goods", ,Milk,Fresh Pizza,100% Juice, , ,"Milk, Fresh Pizza, 100% Juice",2,2,1,4,7,4,7,7,7,2,7,7,Pizza,634000,634000,18,18,18 %,18,4,4,114120,25360,4, ,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1, , , ,.,lat, ,0.0,.,615270.0,6037,627,34.143955,-117.845539,1,0,6547,8,1577000,723000,179000,675000,846000,687000,67559000,21,0.22254,17,543,2847,126,3644,11,300
2566195319.0,CA,GOLD TRAIL UNION ELEMENTARY,95667.0, ,3.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,., , , ,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0, ,Fall 2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,., ,.,.,.,.,., , , ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,., , , , , , , , , ,.,.,.,.,.,.,.,.,.,.,.,., ,.,.,.,,,.,.,.,.,.,., ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,., , , ,.,lat, ,0.0,.,615450.0,6017,604,38.769691,-120.927975,1,0,543,2,147000,59000,22000,66000,77000,70000,4339000,42,0.25046,2,7,36,3,473,4,18
